5522074,Evan,,,,,,,,,,,,
5673991,Megan,,,,,,,,,,,,
5674487,Renée,,,,,,,,,,,,
5677526,Nabil,,,,,,,,,,,,
5677974,Uri,Startup,Switzerland,Zug,,,"Biogas generation, non-Glyphosate vegetation control, water management and recycling, soil and water decontamination","Find funding,Find customers or partners,Network with 1000s of Climate Techies",Recycling and Waste Management,"Water and Natural Resources,Oil and Gas,Food and Agriculture,Energy Generation and Storage",No,,
5678256,Kendall,Investor,UnitedStatesofAmerica,New York City,New York,,,"Find funding,Discover great climate startups to invest in,Learn more about climate tech",VC (Venture Capital),"Ecosystem Building,Energy Generation and Storage,Manufacturing and Materials,Transportation and Logistics,Supply Chain,Recycling and Waste Management,Robotics",Yes - VC,,
5680987,Joy,,,,,,,,,,,,
5684108,TESTIMONY ABIOLA,,,,,,,,,,,,
5688154,Roberta,Uni or Researcher,UnitedStatesofAmerica,Atlanta,Georgia,,,"Get more involved in climate space,Learn more about climate tech,Network with 1000s of Climate Techies",Education,"Biotech and Life Sciences,Buildings Systems,Education,Ecosystem Building,Manufacturing and Materials",No,,
5692879,Cara,,,,,,,,,,,,
5692993,Aamir,,,,,,,,,,,,
5693462,Ben,SME,UnitedStatesofAmerica,Athens,Ohio,,,"Network with 1000s of Climate Techies,Find customers or partners",Energy Generation and Storage,"Aerospace and Aviation,Ecosystem Building,VC (Venture Capital),Utilities and Infrastructure",Yes - angel investor,,
5695056,MANASA,Corporate,UnitedStatesofAmerica,Harrison,New Jersey,Working with utility companies across the globe in assessment of their current digital maturity in the utility market and consulting in how to improve their digital maturity in this digital eco system arena,,"Get more involved in climate space,Learn more about climate tech,Network with 1000s of Climate Techies,Land job in climate",Utilities and Infrastructure,"Data or Risk Modeling,Water and Natural Resources,Transportation and Logistics,Utilities and Infrastructure,Recycling and Waste Management,Plastics and Bioplastics",No,Wherever I can be of help using my technical/functional skills in contributing my bit to Climate change and creating a better place,Wherever I can be of help using my technical/functional skills in contributing my bit to Climate change and creating a better place
5695627,Leon Gerard,Startup,Netherlands,Amsterdam,,"CEO for Sunified Group BV
Executive experience in wireless and defence industries. Digitising physical assets into digital goods starting with Solar PV assets and Storage Batteries",We digitise and Tokenise solar panels for the Democratisation of Solar and Solar ownership,"Get more involved in climate space,Find funding,Learn more about climate tech,Network with 1000s of Climate Techies,Accelerate my climate startup,Find customers or partners",Climate Fintech and Insurtech,"Climate Fintech and Insurtech,Data or Risk Modeling,Ecosystem Building,Energy Generation and Storage,Utilities and Infrastructure",Yes - angel investor,,Meeting quality investors and new team members and stakeholders
5695671,Mr Raj,,,,,,,,,,,,
5695673,Marando,Startup,Kenya,Nairobi,Idaho,I am new to this space but having a  an m.v.p which can revolutionalise our eco system,capture and truck waste,"Get more involved in climate space,Accelerate my climate startup,Find funding,Discover great climate startups to invest in,Learn more about climate tech,Land job in climate,Network with 1000s of Climate Techies,Find customers or partners",Ecosystem Building,"Supply Chain,Recycling and Waste Management,Carbon Credits and Markets,Climate and Weather Data,Climate Fintech and Insurtech,Commerce and Circularity,Data or Risk Modeling,Ecosystem Building",No,,I need able team to get this idea to fruitation
5695766,Ainur,,,,,,,,,,,,
5695803,Roberick,,,,,,,,,,,,
5695865,Brian,,,,,,,,,,,,
5696580,Kriti,Startup,Canada,Vancouver,,"Finance, strategy, and sustainability professional with more than 9 years of experience in consulting, advisory, problem-solving, entrepreneurship, financial modeling, FP&A, ESG, analytics, carbon offset, and climate consulting ","A Carbon and Climate Consulting and ESG advisory company with a focus on the circular economy, carbon offset funding, carbon project feasibility and analysis, ESG reporting, and ESG strategy. ","Get more involved in climate space,Network with 1000s of Climate Techies,Find customers or partners",Carbon Credits and Markets,"Banking and Finance,Carbon Accounting,Carbon Capture / CCUs,Commerce and Circularity,Mining and Heavy Industry,PE (Private Equity),Utilities and Infrastructure,VC (Venture Capital),Water and Natural Resources",No,"Anything related to financial planning, strategy, and pitch deck evaluation","Introductions to businesses and corporations looking for carbon and climate consulting, and ESG advisory companies, or anything related to carbon offsets, carbon credits, feasibility studies, financial modeling. "
5697604,Patrick,SME,UnitedStatesofAmerica,ROCHESTER,New York,"I am looking for an opportunity to build a revenue engine for a young climate tech company. 

My career has centered on helping young companies scale through values-based, high-performing b2b sales organizations- adept at building trusted partnership status and building 7 figure ARRs with fortune 1000.

I'm actively involved in several climate tech accelerator programs and providing mentorship, advice and consulting to early stage companies ready to scale.

Very open to conversation, idea-sharing, and learning.
",,Land job in climate,Data or Risk Modeling,"Carbon Credits and Markets,Climate Fintech and Insurtech,Data or Risk Modeling,Food and Agriculture,Recycling and Waste Management",No,"As a player/coach or early joiner...I can help you scale revenue. I build Sales Strategy, GTM, hire and train and manage High Performing Sales Teams.",References or networking to climate tech organizations looking for a player-coach sales leader to scale.
5698089,Tabong,Investor,UnitedStatesofAmerica,Brooklyn,New York,,,"Get more involved in climate space,Discover great climate startups to invest in,Learn more about climate tech,Network with 1000s of Climate Techies,Find customers or partners",Commerce and Circularity,"Biotech and Life Sciences,Manufacturing and Materials,Commerce and Circularity",Yes - angel investor,,
5699706,Endel,Consultant or Service Provider,UnitedStatesofAmerica,New York City,New York,Entrepreneur - Programmer - Marketing & Operations Consultant,"When applicable PR has the largest total affect and ROI for startups. 
The issue for Deep Tech is that most PR firms either don't know when it's the right strategy. Or can't execute well because they're used to working with retail brands.

Deep Tech is different and needs to be handled differently. That's what HAUS is built for. 

HAUS has developed a unique process for handling PR for Deep Tech startups. We call it: AFUWYDAWII or  ""Actually F***ing Understanding What You Do And Why It's Important""
This approach is unique in the PR firm marketplace today.","Get more involved in climate space,Discover great climate startups to invest in,Learn more about climate tech,Network with 1000s of Climate Techies,Find customers or partners",Biotech and Life Sciences,"Aerospace and Aviation,Carbon Capture / CCUs,Energy Generation and Storage,Robotics,Mining and Heavy Industry",No,We offer unique pricing options available to startups specifically to address tight cashflow restrictions including the option for equity instead of cash for startups that need high impact audience generation but are cash strapped until their next round.,I'm curious what your thoughts are on PR for Deep Tech / Climate tech.
